path_hash	rel_path	input_path	output_path
5b1c4adc0a74186dceeccc47f4a99a35	m54329U_190604_224858.ccs.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00732/m54329U_190604_224858.ccs.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00732/m54329U_190604_224858.ccs.fastq.gz
735ec9cd6f65674e20d93c11fd209526	m64076_200603_055852.ccs.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00732/m64076_200603_055852.ccs.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00732/m64076_200603_055852.ccs.fastq.gz
0a52223822a55637f20be1411f17e786	m64076_211221_015212.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211221_015212.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211221_015212.hifi_reads.fastq.gz
4a5ea03d8beb1cf0ebd1df73103ea7c8	m64076_211214_012715.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211214_012715.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211214_012715.hifi_reads.fastq.gz
f0b6afd9ebe46ba926d6e1caa251a64b	m64076_211217_081943.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211217_081943.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211217_081943.hifi_reads.fastq.gz
b13a0664934620d3c624442d6a7515b0	m64076_211215_225159.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211215_225159.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211215_225159.hifi_reads.fastq.gz
42b09fe7c93024dd7408ef2cc46f147f	m64076_211218_173901.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211218_173901.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG00733/m64076_211218_173901.hifi_reads.fastq.gz
091c0fd601785159ec7f37d2456c4448	m64076_220301_101421.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220301_101421.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220301_101421.hifi_reads.fastq.gz
3d87bfaaa6d939413dbe5a774cc3ff4e	m64076_220222_003816.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220222_003816.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220222_003816.hifi_reads.fastq.gz
8c01905ddafdd3512604760ae1b17160	m64076_220227_232002.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220227_232002.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01114/m64076_220227_232002.hifi_reads.fastq.gz
c70cecbda926a3dffcb793eec2a8bf23	m54329U_210330_183359.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_210330_183359.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_210330_183359.hifi_reads.fastq.gz
82ac4858ff511df3819be1a9e87cf376	m54329U_200819_192918.ccs.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200819_192918.ccs.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200819_192918.ccs.fastq.gz
f7534870ea13b1941189b71b48bd799b	m54329U_200826_013039.ccs.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200826_013039.ccs.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200826_013039.ccs.fastq.gz
055c03d69e4b2e4ecc0bf12d08beaab2	m64076_210321_010456.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m64076_210321_010456.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m64076_210321_010456.hifi_reads.fastq.gz
a8d3d5a2e8e052a11ac246a58347d76f	m54329U_200824_191532.ccs.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200824_191532.ccs.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_200824_191532.ccs.fastq.gz
00907214c9583044522287bf37073260	m54329U_210320_235902.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_210320_235902.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01352/m54329U_210320_235902.hifi_reads.fastq.gz
162f9a5db53a1922c239a672e4dbab98	m64076_220321_213115.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz
4778b86bb469662a2ae06a5f59d55f98	m64076_220320_103439.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz
82ac15d2ee026f38c6b0fe9afe00fa70	m64076_220316_013247.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220316_013247.hifi_reads.fastq.gz
57fb30deec1d54402989574d4ea49b55	m54329U_220331_234450.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m54329U_220331_234450.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m54329U_220331_234450.hifi_reads.fastq.gz
fc237e9f69bf5dfd173989abad060eb6	m64076_220331_235118.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220331_235118.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220331_235118.hifi_reads.fastq.gz
f2966a90d69ee166f0bbe4e36925fe43	m64076_220219_025128-bc1002.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220219_025128-bc1002.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220219_025128-bc1002.hifi_reads.fastq.gz
cfca484ee013f19b34be83b13914b2b1	m64076_220220_134423.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220220_134423.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220220_134423.hifi_reads.fastq.gz
ed3f041faa8bf7a8bc5938abbb7289cd	m64076_220327_030804.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220327_030804.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220327_030804.hifi_reads.fastq.gz
43c44924a25231c6d83ede8a4cc35098	m64076_220219_025128-bc1001.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220219_025128-bc1001.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG02587/m64076_220219_025128-bc1001.hifi_reads.fastq.gz
e2fe4eed9777a75976d7e4c196ede96b	m54329U_220220_134718.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m54329U_220220_134718.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m54329U_220220_134718.hifi_reads.fastq.gz
78ef4d26d1cf5ede735c2dccae589b85	m54329U_220311_015732.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m54329U_220311_015732.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m54329U_220311_015732.hifi_reads.fastq.gz
cb7b722a3b471a90a0e96f65a3cf921d	m64076_220317_110154.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m64076_220317_110154.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m64076_220317_110154.hifi_reads.fastq.gz
5b5fb5081352a8801b85a4248fcfacb5	m64076_211225_093817.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m64076_211225_093817.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG03683/m64076_211225_093817.hifi_reads.fastq.gz
f33b8168b35cf9324aaf2f7fd2437bed	m54329U_220222_004435.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m54329U_220222_004435.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m54329U_220222_004435.hifi_reads.fastq.gz
c5b9bf3df2f9d88a10d23958e2d4e6b3	m64076_220403_214315.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220403_214315.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220403_214315.hifi_reads.fastq.gz
9b4fd760759553e954a66cbc4eeb16d9	m64076_220405_084052.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220405_084052.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220405_084052.hifi_reads.fastq.gz
5254cdf71916e0fa03773fc69237d9fd	m64076_220402_104632.hifi_reads.fastq.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220402_104632.hifi_reads.bam	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/NA18939/m64076_220402_104632.hifi_reads.fastq.gz
